danceability,energy,speechiness,instrumentalness,liveness,valence,tempo,duration_min,release_year,key,mode,time_signature,playlist_genre,track_popularity,label_kaggle
0.716,0.541,0.149,0.0,0.115,0.387,139.978,4.117583333333333,2018.0,1.0,1.0,4.0,arabic,72,1
0.774,0.874,0.0488,0.34,0.413,0.927,118.079,2.9008833333333333,2024.0,5.0,0.0,4.0,arabic,75,1
0.672,0.52,0.0353,0.0,0.115,0.37,120.001,3.776666666666667,2014.0,8.0,1.0,4.0,pop,89,1
0.604,0.366,0.0282,0.0,0.133,0.13,141.981,3.7449166666666667,2021.0,5.0,1.0,4.0,pop,77,1
0.53,0.422,0.0342,0.0,0.107,0.349,119.964,3.6893333333333334,2013.0,5.0,1.0,4.0,pop,78,1
0.422,0.264,0.0322,0.0,0.132,0.331,119.93,4.492666666666667,2013.0,8.0,1.0,4.0,pop,83,1
0.778,0.547,0.0489,0.000306,0.132,0.442,95.0,4.04555,2012.0,2.0,1.0,4.0,pop,83,1
0.663,0.706,0.0383,0.0,0.115,0.474,122.013,4.2973333333333334,2014.0,1.0,0.0,4.0,pop,71,1
0.468,0.779,0.0779,0.000373,0.101,0.26,173.799,3.6291166666666665,2016.0,9.0,1.0,4.0,pop,77,1
0.429,0.661,0.0281,0.000121,0.234,0.285,173.372,4.4462166666666665,2000.0,11.0,1.0,4.0,pop,89,1
0.689,0.454,0.0584,0.00259,0.0707,0.912,159.982,2.6541,2022.0,2.0,1.0,4.0,pop,89,1
0.315,0.715,0.0362,7.97e-06,0.0942,0.497,155.925,4.82555,2022.0,11.0,0.0,3.0,pop,87,1
0.664,0.5,0.0651,0.0,0.0966,0.801,117.896,3.0391166666666667,2022.0,9.0,1.0,4.0,pop,87,1
0.612,0.28,0.0434,0.0,0.088,0.387,72.795,3.5637833333333333,2012.0,0.0,1.0,4.0,pop,87,1
0.6,0.663,0.0477,0.0,0.119,0.286,121.07,4.09155,2013.0,3.0,1.0,4.0,pop,86,1
0.445,0.537,0.04,1.65e-05,0.0944,0.131,122.769,4.072666666666667,2013.0,4.0,0.0,4.0,pop,86,1
0.617,0.635,0.0317,1.44e-05,0.164,0.446,103.019,4.1193333333333335,2017.0,11.0,0.0,4.0,pop,86,1
0.351,0.296,0.0333,0.0,0.095,0.12,115.284,3.3364333333333334,2018.0,4.0,0.0,4.0,pop,86,1
0.74,0.697,0.034,0.0,0.224,0.732,138.992,2.7274666666666665,2022.0,8.0,1.0,4.0,pop,86,1
0.825,0.652,0.0802,0.0,0.0931,0.931,95.977,3.8952166666666668,2017.0,1.0,0.0,4.0,pop,86,1
0.369,0.192,0.04,8.35e-06,0.0954,0.148,175.212,3.8002166666666666,2022.0,4.0,0.0,3.0,pop,85,1
0.635,0.841,0.0422,0.0,0.0622,0.424,109.021,3.6789,2010.0,5.0,1.0,4.0,pop,85,1
0.358,0.557,0.059,0.0,0.0902,0.494,85.043,3.52445,2016.0,10.0,1.0,4.0,pop,85,1
0.684,0.607,0.1,0.000307,0.191,0.498,81.001,3.2562166666666665,2010.0,11.0,0.0,4.0,pop,85,1
0.599,0.448,0.0232,0.0,0.106,0.168,95.05,4.39,2017.0,8.0,1.0,3.0,pop,86,1
0.557,0.442,0.0243,1.46e-05,0.11,0.213,146.277,5.16,2002.0,5.0,1.0,4.0,pop,84,1
0.346,0.552,0.0282,0.0,0.114,0.0789,75.881,4.774666666666667,2012.0,0.0,0.0,4.0,pop,84,1
0.604,0.822,0.0438,0.134,0.147,0.288,167.997,3.1191166666666668,2017.0,0.0,1.0,4.0,pop,84,1
0.359,0.543,0.0919,1.58e-05,0.118,0.453,68.534,3.68845,2019.0,7.0,1.0,4.0,pop,84,1
0.695,0.763,0.0396,0.00242,0.0863,0.551,120.042,3.588,2019.0,0.0,1.0,4.0,pop,83,1
0.357,0.425,0.0333,0.0,0.322,0.27,102.078,3.300666666666667,2020.0,5.0,1.0,3.0,pop,83,1
0.601,0.741,0.0478,2.91e-05,0.415,0.441,153.96,2.553166666666667,2021.0,2.0,1.0,4.0,pop,83,1
0.742,0.713,0.0303,0.0,0.059,0.879,120.032,3.166,2014.0,1.0,0.0,4.0,pop,83,1
0.614,0.379,0.0476,0.000464,0.0986,0.201,107.989,4.31645,2014.0,4.0,1.0,4.0,pop,84,1
0.752,0.754,0.0615,0.0,0.0486,0.755,149.789,3.448,2015.0,1.0,1.0,4.0,pop,82,1
0.209,0.417,0.0338,0.00196,0.113,0.124,138.178,4.92555,2005.0,3.0,1.0,4.0,pop,82,1
0.712,0.603,0.0262,0.0,0.115,0.67,97.994,4.424883333333334,2023.0,8.0,1.0,4.0,pop,82,1
0.459,0.574,0.0577,0.0,0.0885,0.183,111.881,3.5851166666666665,2019.0,3.0,1.0,4.0,pop,81,1
0.633,0.648,0.062,2.62e-06,0.161,0.49,96.888,3.3448333333333333,2022.0,4.0,1.0,4.0,pop,81,1
0.585,0.776,0.0459,7.74e-06,0.3,0.427,77.987,4.075116666666666,2002.0,5.0,1.0,4.0,pop,81,1
0.449,0.585,0.0268,8.75e-05,0.0833,0.212,139.631,4.645316666666667,2011.0,5.0,1.0,4.0,pop,81,1
0.775,0.327,0.0557,0.0,0.0821,0.595,91.05,3.1581,2021.0,11.0,1.0,4.0,pop,82,1
0.781,0.445,0.0295,0.0,0.184,0.591,78.998,4.692666666666667,2014.0,2.0,1.0,4.0,pop,81,1
0.481,0.638,0.0276,0.0,0.154,0.497,79.064,4.332216666666667,2001.0,0.0,1.0,4.0,pop,80,1
0.671,0.845,0.048,0.0,0.329,0.775,110.056,2.9429833333333333,2023.0,11.0,0.0,4.0,pop,80,1
0.704,0.797,0.0475,0.000745,0.0546,0.825,139.994,2.4747666666666666,2022.0,0.0,1.0,4.0,pop,79,1
0.674,0.628,0.03,0.0,0.0944,0.552,103.998,4.131783333333333,2012.0,2.0,1.0,4.0,pop,79,1
0.712,0.862,0.0378,0.0,0.093,0.809,95.051,3.4366666666666665,2022.0,5.0,0.0,4.0,pop,82,1
0.765,0.473,0.0514,0.0,0.391,0.34,119.992,3.955,2016.0,10.0,1.0,4.0,pop,79,1
0.449,0.465,0.0791,1.02e-06,0.303,0.543,89.087,3.3061833333333333,2020.0,0.0,1.0,3.0,pop,79,1
0.796,0.798,0.0317,4.19e-05,0.0952,0.942,116.032,3.3789166666666666,2021.0,1.0,1.0,4.0,pop,79,1
0.63,0.53,0.0434,0.0,0.177,0.417,108.038,3.7508833333333333,2015.0,0.0,1.0,3.0,pop,78,1
0.551,0.55,0.0286,0.0,0.202,0.342,101.19,2.9406666666666665,2022.0,10.0,1.0,3.0,pop,78,1
0.651,0.663,0.0281,0.0,0.0994,0.465,102.0,4.324216666666667,2022.0,0.0,0.0,4.0,pop,80,1
0.677,0.401,0.0308,0.0,0.116,0.195,111.825,3.8808666666666665,2017.0,9.0,1.0,4.0,pop,78,1
0.85,0.699,0.0776,0.0,0.32,0.915,114.481,1.9039,2023.0,0.0,1.0,4.0,pop,78,1
0.591,0.764,0.0483,0.0,0.103,0.478,169.928,2.3634333333333335,2021.0,1.0,1.0,4.0,pop,78,1
0.597,0.45,0.0418,0.0,0.382,0.537,178.765,3.8080333333333334,2020.0,8.0,1.0,3.0,pop,78,1
0.621,0.82,0.0367,0.0,0.104,0.452,144.905,3.836533333333333,2010.0,10.0,1.0,4.0,pop,78,1
0.681,0.174,0.0315,3.35e-05,0.0983,0.231,112.672,4.3380833333333335,2018.0,1.0,1.0,4.0,pop,78,1
0.752,0.488,0.0705,9.2e-06,0.0936,0.533,136.07,3.3610166666666665,2020.0,6.0,1.0,4.0,pop,78,1
0.721,0.738,0.0403,4.41e-06,0.118,0.637,119.976,2.58305,2021.0,7.0,1.0,4.0,pop,77,1
0.673,0.902,0.0346,0.000227,0.0558,0.536,100.012,3.2373333333333334,2014.0,2.0,1.0,4.0,pop,77,1
0.748,0.788,0.0334,0.0,0.0863,0.884,120.076,3.9248833333333333,2014.0,1.0,1.0,4.0,pop,78,1
0.753,0.657,0.0449,0.0,0.112,0.437,107.01,3.078866666666667,2018.0,7.0,1.0,4.0,pop,76,1
0.516,0.342,0.0425,0.0,0.21,0.0993,102.819,3.4409833333333335,2020.0,4.0,1.0,4.0,pop,76,1
0.601,0.794,0.0671,1.36e-06,0.418,0.244,114.066,3.618316666666667,2019.0,7.0,0.0,4.0,pop,76,1
0.492,0.673,0.0347,0.0,0.137,0.488,203.812,2.730916666666667,2023.0,6.0,1.0,4.0,pop,76,1
0.674,0.426,0.122,0.0,0.132,0.337,84.876,3.16975,2013.0,7.0,1.0,4.0,pop,76,1
0.638,0.656,0.0357,0.0,0.146,0.225,104.036,4.37445,2022.0,5.0,1.0,4.0,pop,75,1
0.56,0.825,0.0379,0.0,0.161,0.268,94.931,3.9582166666666665,2002.0,11.0,1.0,4.0,pop,75,1
0.627,0.792,0.031,3.97e-06,0.0845,0.415,119.054,3.92945,2021.0,2.0,1.0,4.0,pop,75,1
0.759,0.54,0.0287,0.0,0.0945,0.75,116.947,3.1826666666666665,2019.0,9.0,0.0,4.0,pop,75,1
0.515,0.683,0.0371,2.64e-06,0.392,0.572,159.878,3.68245,2012.0,5.0,1.0,4.0,pop,74,1
0.703,0.444,0.0417,0.0,0.0973,0.712,150.96,4.0491166666666665,2008.0,11.0,1.0,4.0,pop,74,1
0.558,0.719,0.0267,0.0,0.115,0.371,112.027,3.4766666666666666,2022.0,2.0,1.0,4.0,pop,74,1
0.864,0.495,0.037,0.000133,0.0992,0.72,129.062,4.082883333333333,2011.0,0.0,1.0,4.0,pop,74,1
0.482,0.706,0.0607,0.00106,0.105,0.144,92.513,3.748666666666667,2012.0,9.0,1.0,4.0,pop,74,1
0.694,0.495,0.0329,0.00351,0.0644,0.799,103.375,4.28645,2022.0,9.0,1.0,4.0,pop,74,1
0.553,0.586,0.0362,0.0,0.0813,0.443,126.684,3.272883333333333,2018.0,11.0,1.0,4.0,pop,74,1
0.52,0.903,0.042,0.0,0.254,0.652,74.988,3.66335,2019.0,2.0,1.0,4.0,pop,74,1
0.459,0.331,0.0421,0.00104,0.135,0.271,72.023,3.0604,2019.0,9.0,0.0,3.0,pop,73,1
0.564,0.714,0.129,0.0,0.155,0.33,175.924,3.4002166666666667,2016.0,7.0,1.0,4.0,pop,73,1
0.719,0.798,0.0361,2.34e-06,0.134,0.591,120.012,3.7956833333333333,2010.0,10.0,1.0,4.0,pop,73,1
0.491,0.588,0.0506,2.01e-06,0.0906,0.193,113.608,4.493333333333333,2017.0,1.0,1.0,4.0,pop,72,1
0.5,0.71,0.0339,0.00025,0.329,0.419,89.929,2.92,2012.0,3.0,1.0,4.0,pop,72,1
0.286,0.445,0.0347,0.0,0.114,0.278,50.827,3.622533333333333,2020.0,6.0,1.0,4.0,pop,72,1
0.728,0.415,0.0639,0.0,0.0616,0.455,114.145,2.9386666666666668,2017.0,8.0,1.0,4.0,pop,72,1
0.494,0.632,0.0342,0.0,0.0869,0.0797,147.873,4.578216666666667,2018.0,5.0,1.0,4.0,pop,72,1
0.464,0.473,0.129,0.0,0.109,0.604,75.801,3.4781166666666667,2019.0,1.0,1.0,4.0,pop,72,1
0.508,0.72,0.0628,0.0,0.0563,0.472,79.983,4.360666666666667,2008.0,11.0,0.0,4.0,pop,71,1
0.378,0.638,0.075,7.66e-05,0.0849,0.735,184.086,4.177116666666667,2012.0,10.0,1.0,4.0,pop,71,1
0.644,0.549,0.0285,8.85e-06,0.134,0.167,90.04,4.230216666666666,2007.0,1.0,0.0,4.0,pop,71,1
0.49,0.725,0.0392,2.68e-05,0.0983,0.335,123.28,4.007333333333333,2006.0,10.0,1.0,4.0,pop,70,1
0.654,0.63,0.0259,0.0,0.111,0.43,89.991,2.7948833333333334,2019.0,10.0,1.0,4.0,pop,70,1
0.398,0.316,0.0368,0.0,0.295,0.174,118.582,4.222366666666667,2015.0,1.0,1.0,4.0,pop,70,1
0.666,0.922,0.0352,0.0,0.0867,0.758,130.007,3.6026666666666665,2012.0,5.0,1.0,4.0,pop,70,1
0.349,0.348,0.0316,0.0,0.12,0.0886,74.541,4.109783333333334,2011.0,3.0,1.0,4.0,pop,69,1
0.399,0.787,0.0499,6.07e-05,0.0685,0.572,117.089,3.602,2015.0,1.0,1.0,5.0,pop,69,1
0.6,0.465,0.0314,1.48e-06,0.149,0.0682,113.81,3.848,2020.0,4.0,1.0,4.0,pop,69,1
0.726,0.698,0.0431,0.0,0.309,0.867,143.994,3.8913,2012.0,5.0,1.0,4.0,pop,89,1
0.679,0.587,0.276,6.35e-06,0.137,0.486,186.003,3.840883333333333,2016.0,7.0,1.0,4.0,pop,87,1
0.908,0.669,0.0738,0.0,0.237,0.662,112.238,4.838666666666667,2002.0,7.0,1.0,4.0,pop,86,1
0.825,0.652,0.0802,0.0,0.0931,0.931,95.977,3.8952166666666668,2017.0,1.0,0.0,4.0,pop,86,1
0.671,0.939,0.161,0.0,0.298,0.53,129.024,4.205116666666667,2011.0,8.0,1.0,4.0,pop,84,1
0.573,0.902,0.054,0.00125,0.0928,0.876,84.412,3.7546666666666666,1985.0,6.0,0.0,4.0,pop,84,1
0.778,0.824,0.0707,0.0,0.405,0.758,100.024,3.6348833333333332,2005.0,10.0,0.0,4.0,pop,84,1
0.894,0.791,0.112,0.0,0.0388,0.583,105.018,4.172883333333333,2004.0,2.0,1.0,4.0,pop,84,1
0.578,0.866,0.0619,0.0,0.257,0.619,128.038,3.318,2014.0,1.0,1.0,4.0,pop,83,1
0.532,0.887,0.0335,0.000206,0.294,0.794,122.509,4.154883333333333,1986.0,0.0,1.0,4.0,pop,83,1
0.532,0.783,0.0523,0.0012,0.161,0.643,124.08,4.123783333333333,2013.0,2.0,1.0,4.0,pop,83,1
0.774,0.838,0.114,0.025,0.242,0.924,143.04,3.3133333333333335,2003.0,5.0,0.0,4.0,pop,83,1
0.692,0.711,0.0317,0.0,0.12,0.875,125.135,3.61555,1983.0,0.0,0.0,4.0,pop,83,1
0.755,0.837,0.142,0.0,0.289,0.714,120.028,3.3282166666666666,2010.0,2.0,0.0,4.0,pop,83,1
0.655,0.76,0.045,0.0,0.299,0.409,99.947,3.34645,2015.0,0.0,0.0,4.0,pop,83,1
0.543,0.87,0.0428,0.000939,0.792,0.754,100.804,3.84,2022.0,9.0,1.0,4.0,pop,82,1
0.646,0.823,0.0394,0.0,0.322,0.418,128.035,3.7877833333333335,2014.0,2.0,0.0,4.0,pop,82,1
0.729,0.807,0.0936,0.75,0.319,0.765,114.742,2.985333333333333,2007.0,6.0,1.0,4.0,pop,82,1
0.581,0.963,0.0981,0.0,0.139,0.788,129.992,3.4026666666666667,2022.0,11.0,1.0,4.0,pop,82,1
0.527,0.835,0.0433,0.0,0.249,0.654,125.983,2.9443,2014.0,6.0,1.0,4.0,pop,82,1
0.663,0.861,0.109,0.0,0.082,0.654,119.963,3.68,2010.0,7.0,0.0,4.0,pop,81,1
0.759,0.699,0.0307,0.000131,0.443,0.907,92.96,3.5177833333333335,1999.0,0.0,0.0,4.0,pop,81,1
0.843,0.806,0.269,0.0,0.0771,0.613,94.948,4.50845,2000.0,4.0,0.0,4.0,pop,81,1
0.851,0.806,0.0787,1.72e-06,0.121,0.774,119.001,3.953333333333333,2008.0,4.0,1.0,4.0,pop,81,1
0.721,0.802,0.0583,0.0,0.694,0.724,124.022,3.8226666666666667,2014.0,1.0,1.0,4.0,pop,82,1
0.596,0.856,0.0346,0.0178,0.141,0.743,127.949,3.7088833333333335,2014.0,4.0,0.0,4.0,pop,81,1
0.709,0.824,0.0453,0.000307,0.0888,0.867,118.818,4.854883333333333,1987.0,1.0,1.0,4.0,pop,81,1
0.533,0.869,0.173,0.00538,0.136,0.425,159.805,3.4728833333333333,2016.0,11.0,1.0,4.0,pop,80,1
0.788,0.844,0.0334,0.000678,0.0723,0.382,113.324,4.187333333333333,2007.0,2.0,1.0,4.0,pop,80,1
0.818,0.803,0.0797,0.0,0.153,0.632,106.97,3.766383333333333,2016.0,1.0,1.0,4.0,pop,80,1
0.71,0.799,0.0328,0.000602,0.349,0.725,120.372,3.9711166666666666,1983.0,6.0,1.0,4.0,pop,80,1
0.509,0.834,0.0386,0.0,0.0732,0.774,139.13,3.6008833333333334,1984.0,2.0,1.0,4.0,pop,80,1
0.646,0.795,0.0976,0.0,0.267,0.796,89.99,3.516,2011.0,9.0,1.0,4.0,pop,80,1
0.782,0.58,0.0407,2.28e-06,0.108,0.66,120.021,3.223333333333333,2012.0,7.0,1.0,4.0,pop,80,1
0.742,0.882,0.117,0.0,0.206,0.463,102.04,3.6862666666666666,2018.0,7.0,1.0,4.0,pop,80,1
0.604,0.787,0.103,0.15,0.127,0.301,126.062,4.084,2012.0,0.0,0.0,4.0,pop,80,1
0.967,0.583,0.0789,0.0,0.0519,0.964,117.0,4.04555,2006.0,7.0,0.0,4.0,pop,80,1
0.744,0.766,0.0265,0.0,0.509,0.61,127.966,4.818883333333333,2009.0,0.0,1.0,4.0,pop,80,1
0.845,0.567,0.0956,0.00142,0.0811,0.793,125.02,3.428,2015.0,5.0,0.0,4.0,pop,79,1
0.834,0.669,0.0637,7.18e-05,0.0535,0.547,122.669,4.451333333333333,2008.0,6.0,0.0,4.0,pop,79,1
0.768,0.864,0.0324,0.0,0.162,0.891,110.009,2.883783333333333,1996.0,11.0,1.0,4.0,pop,79,1
0.722,0.761,0.0475,0.0,0.315,0.624,128.046,3.358216666666667,2022.0,11.0,0.0,4.0,pop,79,1
0.751,0.834,0.0437,1.77e-05,0.355,0.894,95.053,3.5193333333333334,2000.0,1.0,0.0,4.0,pop,79,1
0.5,0.501,0.0376,0.0,0.26,0.623,144.438,2.5633333333333335,2022.0,0.0,0.0,4.0,pop,79,1
0.822,0.739,0.0311,4.28e-05,0.181,0.745,118.99,4.032216666666667,2008.0,1.0,0.0,4.0,pop,79,1
0.414,0.857,0.0808,0.00574,0.343,0.348,128.024,3.5493333333333332,2014.0,0.0,0.0,4.0,pop,79,1
0.613,0.574,0.467,3.13e-05,0.38,0.755,125.18,3.485116666666667,2005.0,11.0,1.0,5.0,pop,78,1
0.749,0.491,0.0403,0.00899,0.159,0.536,119.528,4.876883333333334,2022.0,10.0,1.0,4.0,pop,78,1
0.612,0.84,0.0509,0.0,0.116,0.438,129.042,3.5477,2012.0,11.0,0.0,4.0,pop,78,1
0.636,0.815,0.0581,0.0,0.163,0.636,123.063,3.650716666666667,2015.0,5.0,0.0,4.0,pop,78,1
0.892,0.714,0.141,0.000234,0.0521,0.817,100.972,4.45445,2002.0,4.0,0.0,4.0,pop,78,1
0.707,0.814,0.0577,0.0,0.168,0.717,124.921,3.977116666666667,2008.0,11.0,0.0,4.0,pop,78,1
0.652,0.917,0.0548,0.0,0.0509,0.459,132.975,3.9837833333333332,2022.0,6.0,1.0,4.0,pop,78,1
0.729,0.844,0.0344,2.87e-06,0.0604,0.777,131.459,4.5906666666666665,1975.0,5.0,1.0,4.0,pop,78,1
0.766,0.563,0.0339,0.683,0.115,0.964,126.007,3.844,2001.0,9.0,0.0,4.0,pop,78,1
0.951,0.6,0.0685,0.0,0.0712,0.822,125.04,3.6428833333333333,2005.0,0.0,0.0,4.0,pop,78,1
0.503,0.726,0.167,7.98e-05,0.0895,0.529,121.981,4.260533333333333,2013.0,1.0,1.0,4.0,pop,78,1
0.579,0.736,0.0527,0.0,0.198,0.613,127.999,3.84355,2015.0,6.0,0.0,4.0,pop,78,1
0.73,0.777,0.0496,0.000486,0.0691,0.575,130.003,4.7477833333333335,2011.0,3.0,0.0,4.0,pop,78,1
0.554,0.783,0.0457,1.54e-06,0.631,0.813,105.39,2.7077833333333334,2022.0,6.0,1.0,4.0,pop,78,1
0.911,0.551,0.045,4.35e-05,0.0863,0.969,92.887,4.431116666666667,2001.0,8.0,0.0,4.0,pop,78,1
0.647,0.8,0.165,0.0,0.334,0.942,160.078,3.6533333333333333,2014.0,7.0,1.0,4.0,pop,78,1
0.779,0.64,0.159,0.000766,0.101,0.499,99.017,4.116,2005.0,7.0,1.0,4.0,pop,78,1
0.72,0.808,0.0379,0.0293,0.0634,0.869,126.041,5.119233333333334,2022.0,6.0,1.0,4.0,pop,77,1
0.798,0.625,0.0548,7.98e-05,0.103,0.858,93.764,3.5202166666666668,1993.0,11.0,1.0,4.0,pop,77,1
0.608,0.86,0.0554,0.0,0.262,0.437,127.075,3.88245,2012.0,5.0,0.0,4.0,pop,77,1
0.794,0.811,0.038,1.07e-06,0.101,0.862,116.047,4.140216666666666,2013.0,6.0,0.0,4.0,pop,77,1
0.584,0.889,0.0343,0.828,0.309,0.464,126.04,3.3317833333333335,2011.0,1.0,0.0,4.0,pop,77,1
0.92,0.654,0.0401,0.0153,0.036,0.847,117.046,4.897116666666666,2008.0,11.0,0.0,4.0,pop,77,1
0.673,0.758,0.158,0.0,0.341,0.542,135.956,3.8251166666666667,2022.0,7.0,1.0,4.0,pop,77,1
0.535,0.716,0.0431,0.0,0.659,0.901,94.379,2.91955,1981.0,4.0,1.0,4.0,pop,77,1
0.646,0.77,0.226,0.0,0.0715,0.681,99.165,3.93555,2003.0,2.0,0.0,4.0,pop,77,1
0.631,0.927,0.0332,0.119,0.148,0.465,123.962,3.7026666666666666,2016.0,9.0,0.0,4.0,pop,77,1
0.641,0.922,0.0786,0.0,0.0862,0.847,146.078,4.305716666666667,2012.0,2.0,1.0,4.0,pop,76,1
0.747,0.716,0.0751,0.0,0.251,0.751,125.006,3.51045,2012.0,11.0,0.0,4.0,pop,76,1
0.867,0.646,0.288,0.0,0.279,0.67,88.634,5.076666666666667,1996.0,1.0,0.0,4.0,pop,76,1
0.597,0.87,0.0371,0.166,0.0678,0.944,109.901,3.9788833333333335,2022.0,10.0,1.0,4.0,pop,76,1
0.616,0.869,0.0327,0.0,0.064,0.473,127.966,3.9093333333333335,2010.0,0.0,1.0,4.0,pop,76,1
0.67,0.855,0.0499,0.0,0.335,0.648,120.05,3.788,2011.0,0.0,0.0,4.0,pop,77,1
0.749,0.748,0.0323,0.000443,0.469,0.827,137.547,3.55445,2022.0,2.0,1.0,4.0,pop,76,1
0.731,0.738,0.0377,0.0,0.214,0.958,117.656,3.9486666666666665,2022.0,9.0,0.0,4.0,pop,76,1
0.666,0.83,0.0751,0.0,0.191,0.702,113.03,3.9333666666666667,2016.0,0.0,1.0,4.0,pop,76,1
0.802,0.756,0.0349,0.00765,0.0521,0.963,131.715,4.804883333333334,2022.0,2.0,0.0,4.0,pop,76,1
0.544,0.915,0.0841,0.000914,0.115,0.51,126.094,3.0713333333333335,2014.0,8.0,1.0,4.0,pop,76,1
0.737,0.86,0.0593,1.94e-06,0.0574,0.656,93.989,3.22045,2019.0,8.0,0.0,4.0,pop,76,1
0.722,0.851,0.0639,0.0,0.108,0.452,126.885,3.2989333333333333,2011.0,7.0,0.0,4.0,pop,76,1
0.723,0.809,0.0625,0.00123,0.565,0.274,98.007,2.9426833333333335,2015.0,7.0,0.0,4.0,pop,76,1
0.706,0.89,0.0688,0.00286,0.306,0.684,128.011,4.13555,2012.0,1.0,0.0,4.0,pop,76,1
0.79,0.593,0.0776,0.00202,0.065,0.72,119.958,3.43445,2010.0,1.0,0.0,4.0,pop,75,1
0.735,0.766,0.0383,0.00141,0.108,0.6,127.975,3.5871166666666667,2011.0,1.0,1.0,4.0,pop,75,1
0.572,0.835,0.0317,0.000377,0.0702,0.795,129.981,4.026666666666666,1984.0,0.0,1.0,4.0,pop,75,1
0.56,0.872,0.14,6.98e-06,0.371,0.682,126.05,3.4322166666666667,2012.0,3.0,1.0,4.0,pop,75,1
0.706,0.751,0.0708,0.0,0.168,0.195,91.031,3.03845,2009.0,9.0,1.0,4.0,pop,75,1
0.686,0.702,0.0455,4.46e-05,0.204,0.29,129.948,3.5806666666666667,2014.0,7.0,0.0,4.0,pop,75,1
0.704,0.861,0.0493,0.0615,0.0992,0.636,128.99,3.556566666666667,1997.0,2.0,0.0,4.0,pop,75,1
0.572,0.655,0.0344,3.41e-06,0.0901,0.392,122.49,3.9508833333333335,1983.0,7.0,0.0,4.0,pop,75,1
0.85,0.7,0.0478,1.66e-06,0.244,0.724,101.875,4.863033333333333,2000.0,7.0,1.0,4.0,pop,75,1
0.622,0.807,0.408,0.0,0.306,0.892,174.06,3.67155,1999.0,5.0,0.0,4.0,pop,75,1
0.613,0.697,0.133,0.0,0.332,0.476,122.746,5.339283333333333,2001.0,2.0,1.0,4.0,pop,74,1
0.869,0.648,0.0633,2.17e-05,0.126,0.9,125.035,5.655333333333333,1981.0,11.0,0.0,4.0,pop,75,1
0.529,0.843,0.0616,0.000827,0.0608,0.188,117.662,5.1722166666666665,2022.0,6.0,0.0,4.0,pop,74,1
0.794,0.832,0.0407,1.14e-05,0.203,0.871,107.657,3.2693333333333334,2001.0,1.0,0.0,4.0,pop,74,1
0.627,0.954,0.0425,0.000814,0.292,0.312,128.016,3.7185333333333332,2007.0,2.0,1.0,4.0,pop,74,1
0.731,0.853,0.0363,0.0,0.268,0.605,108.016,3.756,1997.0,10.0,0.0,4.0,pop,74,1
0.625,0.842,0.0376,2.12e-05,0.181,0.26,111.038,5.711333333333333,2009.0,5.0,1.0,4.0,pop,74,1
0.706,0.842,0.0417,0.0,0.0688,0.861,132.032,3.67045,2008.0,7.0,1.0,4.0,pop,74,1
0.614,0.928,0.0516,0.00104,0.0845,0.879,172.656,3.3426666666666667,2000.0,8.0,0.0,4.0,pop,74,1
0.956,0.741,0.124,0.0,0.0615,0.911,107.075,3.804,2002.0,11.0,0.0,4.0,pop,74,1
0.684,0.675,0.0257,0.0,0.242,0.924,107.064,4.06555,2022.0,11.0,1.0,4.0,pop,74,1
0.812,0.879,0.0397,0.224,0.365,0.962,129.991,3.2993333333333332,1997.0,1.0,0.0,4.0,pop,74,1
0.975,0.711,0.0632,0.000552,0.0799,0.815,110.621,3.90045,2007.0,8.0,1.0,4.0,pop,74,1
0.766,0.772,0.0353,0.0584,0.183,0.919,128.168,3.68155,1981.0,0.0,1.0,4.0,pop,74,1
0.707,0.535,0.0436,0.00615,0.0884,0.641,103.644,1.5477833333333333,1977.0,10.0,0.0,4.0,pop,74,1
0.715,0.833,0.108,0.0,0.164,0.612,95.487,3.55155,1996.0,2.0,1.0,4.0,pop,73,1
0.878,0.821,0.089,0.0461,0.183,0.947,118.881,6.091116666666666,1979.0,11.0,1.0,4.0,pop,73,1
0.498,0.862,0.0588,0.00918,0.352,0.469,128.036,3.2049,2008.0,7.0,0.0,4.0,pop,73,1
0.56,0.857,0.0384,0.0,0.381,0.432,119.975,3.5893333333333333,2015.0,4.0,0.0,4.0,pop,73,1
0.737,0.495,0.027,9.12e-06,0.0542,0.967,104.409,3.2857833333333333,2022.0,1.0,1.0,4.0,pop,73,1
0.811,0.699,0.114,1.38e-06,0.148,0.733,122.987,3.579816666666667,2015.0,7.0,1.0,4.0,pop,73,1
0.425,0.954,0.0476,0.0,0.0555,0.933,178.043,4.052666666666667,2022.0,1.0,0.0,4.0,pop,73,1
0.853,0.599,0.0411,7.93e-06,0.0759,0.843,119.993,4.397116666666666,2013.0,7.0,1.0,4.0,pop,73,1
0.753,0.931,0.0653,0.00696,0.234,0.767,113.026,3.16155,2009.0,2.0,1.0,4.0,pop,73,1
0.597,0.837,0.375,0.00115,0.839,0.447,126.342,2.856,2004.0,10.0,1.0,4.0,pop,73,1
0.784,0.713,0.0339,0.14,0.0904,0.97,115.443,3.676,1977.0,0.0,1.0,4.0,pop,73,1
0.801,0.985,0.0647,6.86e-06,0.297,0.72,127.99,2.782216666666667,2012.0,7.0,1.0,4.0,pop,72,1
0.898,0.271,0.091,0.00138,0.0461,0.742,111.485,3.7706666666666666,1986.0,7.0,1.0,4.0,pop,73,1
